@relation R_data_frame

@attribute Species string
@attribute chromogram_0_0 numeric
@attribute chromogram_1_0 numeric
@attribute chromogram_2_0 numeric
@attribute chromogram_3_0 numeric
@attribute chromogram_4_0 numeric
@attribute chromogram_5_0 numeric
@attribute chromogram_6_0 numeric
@attribute chromogram_7_0 numeric
@attribute chromogram_8_0 numeric
@attribute chromogram_9_0 numeric
@attribute chromogram_10_0 numeric
@attribute chromogram_11_0 numeric
@attribute chromogram_0_1 numeric
@attribute chromogram_1_1 numeric
@attribute chromogram_2_1 numeric
@attribute chromogram_3_1 numeric
@attribute chromogram_4_1 numeric
@attribute chromogram_5_1 numeric
@attribute chromogram_6_1 numeric
@attribute chromogram_7_1 numeric
@attribute chromogram_8_1 numeric
@attribute chromogram_9_1 numeric
@attribute chromogram_10_1 numeric
@attribute chromogram_11_1 numeric
@attribute chromogram_0_2 numeric
@attribute chromogram_1_2 numeric
@attribute chromogram_2_2 numeric
@attribute chromogram_3_2 numeric
@attribute chromogram_4_2 numeric
@attribute chromogram_5_2 numeric
@attribute chromogram_6_2 numeric
@attribute chromogram_7_2 numeric
@attribute chromogram_8_2 numeric
@attribute chromogram_9_2 numeric
@attribute chromogram_10_2 numeric
@attribute chromogram_11_2 numeric
@attribute chromogram_0_3 numeric
@attribute chromogram_1_3 numeric
@attribute chromogram_2_3 numeric
@attribute chromogram_3_3 numeric
@attribute chromogram_4_3 numeric
@attribute chromogram_5_3 numeric
@attribute chromogram_6_3 numeric
@attribute chromogram_7_3 numeric
@attribute chromogram_8_3 numeric
@attribute chromogram_9_3 numeric
@attribute chromogram_10_3 numeric
@attribute chromogram_11_3 numeric
@attribute chromogram_0_4 numeric
@attribute chromogram_1_4 numeric
@attribute chromogram_2_4 numeric
@attribute chromogram_3_4 numeric
@attribute chromogram_4_4 numeric
@attribute chromogram_5_4 numeric
@attribute chromogram_6_4 numeric
@attribute chromogram_7_4 numeric
@attribute chromogram_8_4 numeric
@attribute chromogram_9_4 numeric
@attribute chromogram_10_4 numeric
@attribute chromogram_11_4 numeric
@attribute chromogram_0_5 numeric
@attribute chromogram_1_5 numeric
@attribute chromogram_2_5 numeric
@attribute chromogram_3_5 numeric
@attribute chromogram_4_5 numeric
@attribute chromogram_5_5 numeric
@attribute chromogram_6_5 numeric
@attribute chromogram_7_5 numeric
@attribute chromogram_8_5 numeric
@attribute chromogram_9_5 numeric
@attribute chromogram_10_5 numeric
@attribute chromogram_11_5 numeric
@attribute chromogram_0_6 numeric
@attribute chromogram_1_6 numeric
@attribute chromogram_2_6 numeric
@attribute chromogram_3_6 numeric
@attribute chromogram_4_6 numeric
@attribute chromogram_5_6 numeric
@attribute chromogram_6_6 numeric
@attribute chromogram_7_6 numeric
@attribute chromogram_8_6 numeric
@attribute chromogram_9_6 numeric
@attribute chromogram_10_6 numeric
@attribute chromogram_11_6 numeric
@attribute chromogram_0_7 numeric
@attribute chromogram_1_7 numeric
@attribute chromogram_2_7 numeric
@attribute chromogram_3_7 numeric
@attribute chromogram_4_7 numeric
@attribute chromogram_5_7 numeric
@attribute chromogram_6_7 numeric
@attribute chromogram_7_7 numeric
@attribute chromogram_8_7 numeric
@attribute chromogram_9_7 numeric
@attribute chromogram_10_7 numeric
@attribute chromogram_11_7 numeric
@attribute chromogram_0_8 numeric
@attribute chromogram_1_8 numeric
@attribute chromogram_2_8 numeric
@attribute chromogram_3_8 numeric
@attribute chromogram_4_8 numeric
@attribute chromogram_5_8 numeric
@attribute chromogram_6_8 numeric
@attribute chromogram_7_8 numeric
@attribute chromogram_8_8 numeric
@attribute chromogram_9_8 numeric
@attribute chromogram_10_8 numeric
@attribute chromogram_11_8 numeric
@attribute chromogram_0_9 numeric
@attribute chromogram_1_9 numeric
@attribute chromogram_2_9 numeric
@attribute chromogram_3_9 numeric
@attribute chromogram_4_9 numeric
@attribute chromogram_5_9 numeric
@attribute chromogram_6_9 numeric
@attribute chromogram_7_9 numeric
@attribute chromogram_8_9 numeric
@attribute chromogram_9_9 numeric
@attribute chromogram_10_9 numeric
@attribute chromogram_11_9 numeric
@attribute chromogram_0_10 numeric
@attribute chromogram_1_10 numeric
@attribute chromogram_2_10 numeric
@attribute chromogram_3_10 numeric
@attribute chromogram_4_10 numeric
@attribute chromogram_5_10 numeric
@attribute chromogram_6_10 numeric
@attribute chromogram_7_10 numeric
@attribute chromogram_8_10 numeric
@attribute chromogram_9_10 numeric
@attribute chromogram_10_10 numeric
@attribute chromogram_11_10 numeric
@attribute chromogram_0_11 numeric
@attribute chromogram_1_11 numeric
@attribute chromogram_2_11 numeric
@attribute chromogram_3_11 numeric
@attribute chromogram_4_11 numeric
@attribute chromogram_5_11 numeric
@attribute chromogram_6_11 numeric
@attribute chromogram_7_11 numeric
@attribute chromogram_8_11 numeric
@attribute chromogram_9_11 numeric
@attribute chromogram_10_11 numeric
@attribute chromogram_11_11 numeric
@attribute chromogram_0_12 numeric
@attribute chromogram_1_12 numeric
@attribute chromogram_2_12 numeric
@attribute chromogram_3_12 numeric
@attribute chromogram_4_12 numeric
@attribute chromogram_5_12 numeric
@attribute chromogram_6_12 numeric
@attribute chromogram_7_12 numeric
@attribute chromogram_8_12 numeric
@attribute chromogram_9_12 numeric
@attribute chromogram_10_12 numeric
@attribute chromogram_11_12 numeric
@attribute spec_centr_0 numeric
@attribute spec_centr_1 numeric
@attribute spec_centr_2 numeric
@attribute spec_centr_3 numeric
@attribute spec_centr_4 numeric
@attribute spec_centr_5 numeric
@attribute spec_centr_6 numeric
@attribute spec_centr_7 numeric
@attribute spec_centr_8 numeric
@attribute spec_centr_10 numeric
@attribute spec_centr_11 numeric
@attribute spec_centr_12 numeric

@data
Acanthis_flammea,0.9937,0.596683,0.294341,0.142683,0.098186,0.108487,0.077908,0.034524,0.025712,0.062183,0.386553,1,0.847257,0.528796,0.345731,0.268616,0.381462,0.658601,0.594368,0.301127,0.11755,0.152402,0.496771,1,0.348907,0.597655,0.802794,0.599653,0.571396,0.88127,1,0.678431,0.236353,0.114801,0.162111,0.288166,0.939352,1,0.841326,0.493028,0.3242,0.428491,0.697076,0.718105,0.228544,0.073703,0.218081,0.66833,0.276047,0.221744,0.126698,0.066072,0.042906,0.138693,0.795883,1,0.220684,0.051973,0.117688,0.23481,0.492053,0.330403,0.243312,0.470811,0.840992,0.858332,0.70943,0.528708,0.258399,0.483808,0.838096,1,0.171266,0.183832,0.259287,0.581911,0.937834,1,0.902152,0.542152,0.407151,0.593087,0.239661,0.20854,0.608783,0.579214,0.555974,0.696133,0.875765,0.92689,1,0.599477,0.26269,0.244999,0.21437,0.44837,0.327752,0.302711,0.313739,0.327246,0.316102,0.413032,0.431766,0.773491,1,0.242115,0.172852,0.327806,0.521597,0.539973,0.753092,0.803749,0.534582,0.413472,0.325244,0.703469,1,0.25581,0.254993,0.513758,0.734369,0.762451,0.974242,1,0.659114,0.410094,0.22636,0.199141,0.408486,0.279257,0.344845,0.724634,0.72642,0.969631,1,0.864655,0.513653,0.272254,0.153622,0.170313,0.413228,0.316989,0.420432,0.88781,0.658568,0.686018,0.525111,0.361319,0.194288,0.090659,0.04721,0.035135,0.070536,0.158399,0.534326,1,2445.191778,2631.094044,2725.72175,2606.572425,2707.475432,2681.301497,2820.294594,2697.358499,2750.397663,2594.20893,2643.628403,2573.765035
Acanthis_flammea,0.009474,0.006824,0.012665,0.017887,0.061708,0.085406,0.19471,1,0.660467,0.038083,0.005986,0.014835,0.006994,0.008374,0.023041,0.027954,0.09429,0.23244,0.315526,1,0.666063,0.034097,0.005408,0.011127,0.013335,0.019799,0.063053,0.044182,0.17001,0.40158,0.719517,1,0.358941,0.032142,0.049075,0.034756,0.159595,0.215228,0.629618,0.176126,0.148657,0.301301,1,0.950895,0.463932,0.874398,0.93917,0.328647,0.320518,0.221889,0.221589,0.046329,0.012989,0.018631,0.052606,0.081949,0.440759,1,0.474028,0.360214,0.186823,0.067004,0.027083,0.049826,0.046184,0.019092,0.020324,0.054438,0.206041,0.440386,1,0.945621,0.54416,0.083009,0.254909,0.603109,0.263745,0.073102,0.020729,0.015424,0.095215,0.344561,1,0.86745,0.861208,0.27891,0.879774,0.827069,0.168249,0.060002,0.028306,0.0098,0.092077,0.518463,0.876303,1,0.387209,0.404574,0.487933,0.134257,0.019241,0.019793,0.020756,0.039693,0.37836,1,0.656908,0.481831,0.673528,0.289307,0.095853,0.014346,0.009484,0.016802,0.064303,0.192963,0.954696,1,0.580905,0.839971,0.372027,0.09741,0.016699,0.008439,0.018196,0.06184,0.194688,0.328592,1,0.870866,0.804751,0.805999,0.051649,0.013008,0.013592,0.050528,0.083544,0.150823,0.059285,0.013469,0.064066,0.340715,1,0.600773,0.029058,0.01989,0.027013,0.121252,0.198011,0.338809,0.117303,0.016977,0.108745,0.556162,1,0.404146,1841.765899,1821.587548,1907.116892,2007.017251,2128.3542,2278.956252,2335.958591,2333.553532,2308.987776,2555.74245,2893.109871,2956.406163
Acanthis_flammea,0.009823,0.006483,0.01137,0.014633,0.072021,0.102393,0.204619,1,0.657627,0.03372,0.004998,0.010723,0.007123,0.008309,0.022762,0.027131,0.097347,0.237901,0.319274,1,0.664557,0.032864,0.005182,0.01003,0.013401,0.019889,0.063507,0.044298,0.1701,0.401454,0.721041,1,0.357864,0.03234,0.049901,0.035115,0.161797,0.217583,0.634345,0.177121,0.148426,0.30074,1,0.949699,0.46664,0.884906,0.946312,0.331181,0.321161,0.221835,0.220468,0.046071,0.012932,0.018504,0.052047,0.081698,0.441326,1,0.473953,0.362238,0.185652,0.066307,0.026981,0.05055,0.04671,0.019215,0.020246,0.054078,0.204283,0.43763,1,0.943559,0.547969,0.083588,0.25725,0.606838,0.2647,0.073354,0.020793,0.015393,0.095343,0.345044,1,0.869356,0.860523,0.280474,0.882434,0.825993,0.167393,0.059875,0.028343,0.009811,0.092546,0.52165,0.878126,1,0.387316,0.404202,0.485373,0.132952,0.019169,0.01972,0.020752,0.039961,0.379856,1,0.655324,0.481608,0.674471,0.288698,0.095072,0.01424,0.009458,0.016874,0.064741,0.193949,0.957438,1,0.581322,0.841377,0.37113,0.096985,0.016709,0.008498,0.018333,0.062239,0.195482,0.329112,1,0.872908,0.814314,0.81273,0.051631,0.009935,0.009884,0.011401,0.103189,0.19623,0.048495,0.011229,0.07302,0.333088,1,0.598856,0.029281,0.012263,0.017912,0.023834,0.248545,0.454353,0.091104,0.011746,0.132645,0.53786,1,0.401147,1859.836393,1830.198698,1907.508828,2007.348887,2129.065058,2279.553157,2336.02183,2333.488599,2308.970183,2557.420379,2880.531806,2917.246828
Acanthis_flammea,0.007783,0.005494,0.009445,0.011611,0.062635,0.112285,0.201741,1,0.652638,0.031163,0.004493,0.008205,0.006591,0.008061,0.022252,0.026312,0.0949,0.240711,0.318822,1,0.663018,0.032122,0.005074,0.009351,0.013434,0.019934,0.063737,0.044357,0.170144,0.401389,0.7218,1,0.357329,0.032441,0.050318,0.035296,0.16291,0.218771,0.636721,0.17762,0.148311,0.30046,1,0.949104,0.468011,0.890204,0.949902,0.332457,0.321483,0.221807,0.219909,0.045942,0.012904,0.018441,0.051771,0.081576,0.44161,1,0.473925,0.363261,0.185075,0.065963,0.026932,0.050916,0.046974,0.019277,0.020208,0.053899,0.203412,0.436266,1,0.94253,0.549879,0.083879,0.258427,0.608705,0.265177,0.073479,0.020825,0.015378,0.095407,0.345286,1,0.870316,0.860179,0.281261,0.883766,0.825453,0.166965,0.059813,0.028362,0.009817,0.092785,0.523258,0.879047,1,0.387376,0.404016,0.484098,0.132305,0.019133,0.019684,0.020751,0.040096,0.380606,1,0.654538,0.481506,0.674939,0.288393,0.094684,0.014187,0.009446,0.01691,0.064961,0.194442,0.958807,1,0.58153,0.842075,0.370688,0.096774,0.016714,0.008528,0.018402,0.062441,0.195881,0.329373,1,0.873945,0.819182,0.816164,0.050784,0.00972,0.006359,0.025929,0.140886,0.156617,0.054084,0.014382,0.070055,0.333213,1,0.599797,0.026975,0.011686,0.009179,0.060731,0.346376,0.357485,0.105633,0.019962,0.1261,0.539996,1,0.401803,1850.748218,1829.775807,1907.704828,2007.514746,2129.420639,2279.850861,2336.053494,2333.455876,2308.962076,2558.260381,2859.091741,2877.619442
Acanthis_flammea,0.005534,0.004696,0.008084,0.010121,0.049417,0.114961,0.194901,1,0.649772,0.031049,0.004832,0.007317,0.005981,0.007868,0.021894,0.025908,0.091382,0.241597,0.317302,1,0.66199,0.032039,0.005195,0.009113,0.013467,0.01998,0.063968,0.044416,0.170187,0.401321,0.722558,1,0.356796,0.032544,0.050738,0.035478,0.164031,0.219965,0.639105,0.178122,0.148197,0.300182,1,0.948511,0.469394,0.895533,0.953506,0.333739,0.321805,0.22178,0.219351,0.045814,0.012876,0.018379,0.051497,0.081456,0.441894,1,0.473904,0.36429,0.184503,0.06562,0.026886,0.051284,0.047239,0.01934,0.02017,0.05372,0.202546,0.434913,1,0.941503,0.551792,0.08417,0.259607,0.610575,0.265652,0.073605,0.020858,0.015363,0.095471,0.345528,1,0.87128,0.859834,0.282051,0.885098,0.82491,0.166538,0.05975,0.028381,0.009822,0.093027,0.524875,0.879974,1,0.387441,0.40383,0.482826,0.131662,0.019098,0.019648,0.020749,0.040231,0.381358,1,0.653754,0.481409,0.675404,0.288087,0.094296,0.014135,0.009433,0.016947,0.065182,0.194937,0.960176,1,0.581739,0.84277,0.37025,0.096564,0.01672,0.008558,0.018471,0.062643,0.196281,0.329633,1,0.874993,0.824109,0.819645,0.051358,0.012095,0.010499,0.048163,0.100786,0.153495,0.060187,0.017789,0.062626,0.338157,1,0.601348,0.028363,0.017779,0.019806,0.117978,0.246192,0.351368,0.121783,0.028904,0.107668,0.554149,1,0.404397,1863.995306,1826.648024,1907.900855,2007.680651,2129.776259,2280.148072,2336.085171,2333.422978,2308.954475,2559.101078,2839.977637,2849.10612
Acanthis_flammea,0.004118,0.005139,0.008884,0.01367,0.038789,0.098779,0.188221,1,0.655046,0.036761,0.008095,0.01138,0.005569,0.008056,0.022202,0.026978,0.088836,0.238021,0.31663,1,0.662482,0.033527,0.006141,0.010274,0.013533,0.020072,0.064436,0.044535,0.170272,0.401181,0.72407,1,0.355739,0.032754,0.051588,0.035844,0.166299,0.222374,0.643897,0.179128,0.147969,0.299627,1,0.947329,0.472195,0.906282,0.960751,0.336323,0.32245,0.221725,0.218239,0.045559,0.012821,0.018256,0.050956,0.081221,0.442463,1,0.473882,0.366371,0.183376,0.064943,0.026798,0.052027,0.047772,0.019465,0.020094,0.053365,0.200828,0.432235,1,0.939455,0.555628,0.084756,0.261981,0.614319,0.266601,0.073856,0.020923,0.015334,0.095599,0.346011,1,0.87322,0.859141,0.28364,0.887767,0.82382,0.165684,0.059625,0.028419,0.009834,0.093519,0.528137,0.881847,1,0.387586,0.403459,0.480291,0.130385,0.019029,0.019576,0.020747,0.040503,0.382865,1,0.652198,0.481236,0.676326,0.287476,0.093526,0.014031,0.009409,0.017021,0.065626,0.195928,0.962911,1,0.582154,0.844147,0.369387,0.096146,0.016733,0.008619,0.018612,0.063053,0.197084,0.330153,1,0.877124,0.834139,0.826747,0.050039,0.009824,0.009748,0.013716,0.102137,0.209298,0.049087,0.010403,0.061881,0.35034,1,0.600289,0.025284,0.012209,0.017927,0.030324,0.251458,0.497363,0.094343,0.010194,0.10662,0.588315,1,0.401663,1850.970919,1819.475472,1908.293063,2008.012586,2130.487231,2280.740964,2336.148662,2333.356704,2308.940751,2560.784461,2883.957734,2944.85157
Acanthis_flammea,0.461883,0.061466,0.027628,0.012572,0.00525,0.004019,0.0164,0.053915,0.078276,0.194577,0.576828,1,0.578448,0.131819,0.04168,0.021232,0.008549,0.008256,0.054591,0.173318,0.249848,0.812968,1,0.793264,0.382209,0.116266,0.056567,0.024198,0.015424,0.018208,0.07267,0.182964,0.474395,1,0.674668,0.350358,0.311895,0.121711,0.076618,0.084937,0.139554,0.20273,0.540094,0.665173,1,0.905604,0.520943,0.547077,0.335836,0.216259,0.09241,0.05432,0.049691,0.052275,0.074937,0.056371,0.078418,0.274496,0.777028,1,0.480951,0.386656,0.134041,0.039278,0.016764,0.018709,0.064939,0.091104,0.189794,0.614781,1,0.704726,0.842778,0.784291,0.192615,0.039631,0.029759,0.038152,0.107934,0.290089,0.706771,0.809846,1,0.506523,0.514817,0.390597,0.109244,0.076461,0.148343,0.244607,0.316539,0.653693,1,0.608537,0.616965,0.401642,0.533316,0.279889,0.268728,0.259392,0.221289,0.177245,0.126162,0.112683,0.131015,0.398603,1,0.886856,0.35312,0.129941,0.076855,0.059304,0.034086,0.019069,0.031456,0.072888,0.120325,0.421255,1,0.677297,0.529929,0.184265,0.023821,0.010751,0.013748,0.030565,0.069877,0.202034,0.412675,0.744544,1,0.575884,0.389984,0.127092,0.030459,0.063108,0.104532,0.128694,0.234024,0.598848,0.971729,1,0.882834,0.520857,0.06747,0.031351,0.09337,0.379247,0.36363,0.389724,0.707988,1,0.844995,0.539779,0.208337,0.149555,2448.032893,2372.885495,2305.470932,2401.187987,2370.288591,2255.965134,2258.160501,2338.093755,2462.77053,2215.429079,2352.257917,2816.913842
Acanthis_flammea,0.255282,0.081141,0.028618,0.00941,0.005866,0.006944,0.016885,0.052531,0.073404,0.193254,0.556091,1,0.515858,0.137278,0.04269,0.020235,0.008892,0.009544,0.057268,0.176302,0.255599,0.834525,1,0.817065,0.376245,0.112864,0.055847,0.023707,0.015416,0.018491,0.074797,0.18521,0.484482,1,0.657643,0.349664,0.305008,0.119799,0.076162,0.086437,0.140027,0.205853,0.545521,0.661664,1,0.884898,0.516307,0.546441,0.334065,0.215465,0.092306,0.054354,0.04971,0.052686,0.074914,0.056012,0.080464,0.285785,0.799955,1,0.483328,0.382196,0.131009,0.038181,0.016601,0.019142,0.065996,0.092381,0.194408,0.626691,1,0.693318,0.861686,0.778071,0.187278,0.0392,0.030233,0.039217,0.111235,0.301928,0.720379,0.821471,1,0.505888,0.516791,0.381764,0.106892,0.078005,0.151278,0.247226,0.3209,0.666178,1,0.603549,0.614269,0.400555,0.522796,0.275139,0.26635,0.256364,0.216578,0.173277,0.122444,0.110375,0.129603,0.405472,1,0.873018,0.347011,0.126834,0.075817,0.058233,0.033127,0.019126,0.031628,0.074683,0.121224,0.431911,1,0.663677,0.529699,0.17866,0.022991,0.010767,0.014053,0.031464,0.07111,0.208582,0.417998,0.76047,1,0.573521,0.382966,0.121434,0.031232,0.063386,0.106259,0.128617,0.238356,0.606124,0.973147,1,0.871007,0.51283,0.070025,0.032859,0.110777,0.377018,0.371777,0.387494,0.71497,1,0.845213,0.534238,0.207469,0.135756,2371.526546,2346.963421,2305.37937,2401.877457,2369.678434,2255.800438,2258.211866,2338.868707,2462.654123,2215.336088,2383.801694,2962.500392
Acanthis_flammea,0.275255,0.034927,0.028312,0.006802,0.002312,0.003347,0.017229,0.051586,0.069835,0.188518,0.551241,1,0.525529,0.114098,0.043149,0.018887,0.007736,0.009015,0.065239,0.185415,0.275536,0.891532,1,0.848985,0.360607,0.103932,0.053827,0.02239,0.015296,0.019219,0.080529,0.191359,0.513661,1,0.611746,0.350897,0.284055,0.1129,0.074722,0.090391,0.13929,0.213174,0.555991,0.650151,1,0.832685,0.50471,0.536021,0.332355,0.213059,0.092192,0.055058,0.050598,0.055105,0.076563,0.056261,0.087948,0.320984,0.872015,1,0.489439,0.365426,0.122058,0.035179,0.016188,0.020604,0.068794,0.095929,0.207169,0.661594,1,0.664308,0.920242,0.756681,0.172864,0.038143,0.031472,0.042337,0.121522,0.338255,0.75482,0.858878,1,0.509234,0.525403,0.358916,0.10097,0.081914,0.158435,0.252776,0.334052,0.706366,1,0.592778,0.60786,0.399385,0.494937,0.263803,0.261772,0.250205,0.206304,0.16627,0.115901,0.107835,0.129696,0.429815,1,0.835113,0.329774,0.118506,0.073899,0.056044,0.030883,0.019524,0.032001,0.079539,0.123728,0.464518,1,0.628538,0.526757,0.162471,0.020857,0.01089,0.014879,0.034111,0.074944,0.228127,0.432953,0.809571,1,0.56988,0.365969,0.107044,0.034119,0.068159,0.108329,0.133371,0.251374,0.624384,0.974665,1,0.835834,0.4975,0.106831,0.041777,0.166468,0.422534,0.372552,0.453153,0.744375,1,0.849121,0.524017,0.205649,0.180201,2468.363758,2383.438434,2305.290196,2402.566349,2369.069953,2255.637363,2258.262059,2339.64774,2462.535171,2215.243857,2327.8572,2697.283792
Acanthis_flammea,0.302816,0.03789,0.024994,0.007392,0.004183,0.004064,0.02286,0.062529,0.084744,0.240439,0.697147,1,0.507735,0.098726,0.040428,0.017422,0.008288,0.010694,0.081245,0.199416,0.316208,0.983412,1,0.841331,0.334629,0.09085,0.050733,0.020579,0.015189,0.021071,0.091738,0.205025,0.572849,1,0.541022,0.363632,0.249794,0.10113,0.072589,0.098229,0.136382,0.228326,0.569576,0.635759,1,0.75214,0.490262,0.509863,0.332132,0.202738,0.090761,0.056447,0.051867,0.059972,0.079522,0.057443,0.103576,0.389077,1,0.968533,0.501562,0.331581,0.107691,0.030675,0.015608,0.024178,0.073594,0.103084,0.233079,0.730141,1,0.620251,1,0.688648,0.14688,0.036034,0.032825,0.04815,0.139451,0.403493,0.785191,0.912851,0.968722,0.520675,0.546635,0.323473,0.094195,0.090869,0.17398,0.267457,0.37152,0.801732,1,0.59171,0.603486,0.409329,0.450067,0.249223,0.257024,0.242651,0.192233,0.158879,0.109605,0.107376,0.135279,0.481164,1,0.777785,0.301442,0.106513,0.071872,0.053259,0.0276,0.020802,0.033014,0.08852,0.132228,0.533342,1,0.579114,0.517266,0.136783,0.01814,0.011392,0.016548,0.039783,0.084405,0.269793,0.470227,0.912848,1,0.576954,0.330409,0.086609,0.038122,0.069031,0.112384,0.133634,0.281087,0.662556,0.985958,1,0.77319,0.469978,0.111301,0.064719,0.239857,0.410841,0.400629,0.461607,0.809573,1,0.867887,0.4924,0.231029,0.202122,2447.191939,2373.777728,2305.24648,2402.910706,2368.766288,2255.556401,2258.286664,2340.038786,2462.474754,2215.198071,2309.142362,2626.181417
Acrocephalus_palustris,0.183918,0.158867,0.292611,0.386214,0.82434,1,0.234088,0.246908,0.170829,0.18974,0.184782,0.303581,0.20279,0.148944,0.13148,0.254669,0.321951,1,0.24018,0.188858,0.068711,0.041669,0.032934,0.090356,0.122212,0.197303,0.069182,0.198522,0.328537,1,0.152608,0.048718,0.027236,0.008819,0.003882,0.010216,0.202401,0.298099,0.203815,0.348801,1,0.98828,0.070746,0.017489,0.015789,0.00625,0.002882,0.006025,0.220696,0.36018,0.312965,0.388152,1,0.405915,0.009996,0.006352,0.004787,0.004109,0.003745,0.006948,0.489012,0.454153,0.495609,0.504346,1,0.419856,0.00844,0.005163,0.003466,0.002685,0.006187,0.016887,0.915682,0.564959,0.716834,1,0.812315,0.608146,0.025729,0.00601,0.004263,0.003633,0.006683,0.044844,0.697441,0.308121,0.718697,1,0.530762,0.636744,0.035252,0.009929,0.004111,0.003347,0.005067,0.072381,0.585119,0.152168,0.502091,0.628822,1,0.426402,0.035643,0.021964,0.007198,0.003671,0.007327,0.175259,0.281467,0.167551,0.228109,0.705693,1,0.115014,0.029567,0.019129,0.007811,0.004669,0.031845,0.335819,0.168236,0.277405,0.227466,1,0.630956,0.097724,0.053694,0.029168,0.024787,0.015058,0.120487,0.740761,0.527659,0.469213,0.444639,0.961157,0.791722,0.556924,0.343817,0.195676,0.241721,0.18088,0.292773,1,0.804606,0.514648,0.818743,0.746421,1,0.740564,0.427424,0.282818,0.363221,0.448083,0.396617,0.609149,2910.401449,2933.878316,2854.889751,2717.982873,2623.121627,2551.869111,2564.014748,2568.031197,2556.162298,2697.274813,2865.119396,2895.833755
Acrocephalus_palustris,0.158746,0.114702,0.267246,0.31899,0.543511,1,0.285637,0.245029,0.132592,0.162946,0.241045,0.268307,0.200051,0.145064,0.130139,0.249244,0.300043,1,0.244583,0.188678,0.065911,0.040325,0.039082,0.088472,0.122202,0.197411,0.069232,0.198597,0.329076,1,0.152434,0.048581,0.027197,0.008803,0.003872,0.010176,0.202273,0.297859,0.203925,0.348626,1,0.985942,0.070448,0.017439,0.015744,0.006239,0.00288,0.006022,0.22095,0.360517,0.31328,0.388393,1,0.405637,0.009971,0.006345,0.004779,0.004106,0.00375,0.006956,0.489784,0.454205,0.495999,0.504686,1,0.420031,0.008451,0.005163,0.003467,0.002682,0.00619,0.016921,0.91498,0.564354,0.716283,1,0.810424,0.607844,0.025742,0.006005,0.004258,0.003632,0.006674,0.044856,0.697496,0.307767,0.719127,1,0.531466,0.637063,0.035284,0.009956,0.004117,0.003347,0.005068,0.072525,0.584254,0.151947,0.500887,0.627816,1,0.425302,0.035601,0.021958,0.007198,0.00367,0.007338,0.175376,0.281081,0.167813,0.228082,0.706799,1,0.114757,0.02958,0.019126,0.007814,0.004676,0.031961,0.336507,0.16839,0.277578,0.227498,1,0.630308,0.098047,0.053899,0.029281,0.024929,0.015128,0.120708,0.741555,0.528553,0.465353,0.443647,0.955702,0.789217,0.557141,0.349407,0.194603,0.241961,0.179696,0.291941,1,0.820136,0.500162,0.82365,0.735932,1,0.749855,0.46661,0.279203,0.368302,0.445282,0.397754,0.630407,2911.959041,2937.744096,2854.614569,2717.787497,2622.893475,2551.840729,2564.042396,2568.004197,2556.117564,2697.823413,2863.338899,2884.550818
Acrocephalus_palustris,0.231176,0.156366,0.377626,0.474403,0.710051,1,0.485285,0.380395,0.203179,0.175879,0.362096,0.430967,0.20431,0.150147,0.132449,0.258423,0.300364,1,0.261755,0.196226,0.069871,0.038251,0.042481,0.094031,0.119081,0.198527,0.067743,0.198399,0.320543,1,0.156468,0.048219,0.027403,0.008801,0.003885,0.009874,0.198268,0.30184,0.201117,0.350733,0.990932,1,0.072597,0.017383,0.015887,0.006265,0.002917,0.005822,0.217453,0.365757,0.310229,0.393348,1,0.41985,0.010271,0.00636,0.004833,0.004109,0.003789,0.006766,0.485991,0.464588,0.491456,0.514346,1,0.435927,0.008793,0.005177,0.003535,0.002668,0.006223,0.016396,0.895455,0.572588,0.692922,1,0.79304,0.611721,0.026412,0.005941,0.004245,0.003583,0.00654,0.042942,0.685956,0.311623,0.695292,1,0.518313,0.63716,0.036183,0.009902,0.004119,0.003318,0.004907,0.069743,0.585682,0.153472,0.494241,0.627342,1,0.431816,0.036447,0.022085,0.007275,0.003695,0.007184,0.171046,0.280972,0.164522,0.226684,0.687402,1,0.115948,0.029436,0.019112,0.007771,0.004607,0.03077,0.330538,0.173876,0.278248,0.230458,1,0.648324,0.100195,0.05485,0.029764,0.025428,0.015308,0.118014,0.748571,0.52559,0.465422,0.441954,0.948315,0.794406,0.562798,0.349619,0.191482,0.243734,0.179225,0.287919,1,0.771823,0.498051,0.801219,0.718864,1,0.765608,0.451609,0.256085,0.370694,0.432652,0.397085,0.641348,2941.867987,2943.247305,2854.338735,2717.592473,2622.665225,2551.812609,2564.070021,2567.977219,2556.072995,2698.372082,2865.023719,2893.821747
